CampID,Day,Time
2111,2,2020-07-20 06:54:10pm
3291,2,2020-07-20 06:54:14pm
2018,1,2020-07-20 06:54:18pm
3291,2,2020-07-20 06:54:24pm
2018,2,2020-07-20 06:54:28pm
2288,1,2020-07-20 06:54:56pm
3291,2,2020-07-20 06:55:00pm
3291,1,2020-07-20 06:57:29pm
3291,2,2020-07-20 06:57:50pm
2625,2,2020-07-20 06:58:32pm
2366,2,2020-07-20 06:59:28pm
2625,1,2020-07-20 06:59:34pm
2366,2,2020-07-20 06:59:36pm
3291,2,2020-07-20 06:59:40pm
2366,2,2020-07-20 06:59:47pm
2625,1,2020-07-20 07:00:05pm
2625,2,2020-07-20 07:00:10pm
2366,2,2020-07-20 07:00:14pm
2807,2,2020-07-20 07:00:20pm
2807,2,2020-07-20 07:00:40pm
2807,2,2020-07-20 07:00:43pm
2625,2,2020-07-20 07:00:48pm
2807,1,2020-07-20 07:01:35pm
2316,1,2020-07-20 07:01:42pm
2807,2,2020-07-20 07:01:50pm
2366,2,2020-07-20 07:02:47pm
2366,2,2020-07-20 07:02:52pm
3474,3,2020-07-20 07:02:59pm
2891,1,2020-07-20 07:03:09pm
3474,2,2020-07-20 07:03:21pm
2891,2,2020-07-20 07:03:22pm
2891,2,2020-07-20 07:03:35pm
2893,1,2020-07-20 07:03:39pm
2893,2,2020-07-20 07:03:47pm
2893,2,2020-07-20 07:03:55pm
2891,2,2020-07-20 07:04:04pm
2893,2,2020-07-20 07:04:07pm
2891,2,2020-07-20 07:04:25pm
3291,2,2020-07-20 07:04:33pm
2583,1,2020-07-20 07:04:36pm
2891,2,2020-07-20 07:04:38pm
2420,2,2020-07-20 07:04:41pm
2478,2,2020-07-20 07:04:42pm
2891,1,2020-07-20 07:04:51pm
2478,1,2020-07-20 07:04:58pm
2891,1,2020-07-20 07:05:15pm
2891,2,2020-07-20 07:05:25pm
2891,2,2020-07-20 07:05:33pm
2891,2,2020-07-20 07:05:42pm
3199,1,2020-07-20 07:05:47pm
2891,2,2020-07-20 07:05:54pm
3199,2,2020-07-20 07:05:54pm
2891,2,2020-07-20 07:06:07pm
2891,1,2020-07-20 07:06:20pm
2641,2,2020-07-20 07:06:28pm
2641,2,2020-07-20 07:06:37pm
1,1,2020-07-20 07:07:42pm
3605,1,2020-07-20 07:08:29pm
2584,2,2020-07-20 07:08:50pm
2879,1,2020-07-20 07:09:51pm
2821,2,2020-07-20 07:12:13pm
5070,2,2020-07-20 07:14:04pm
2165,2,2020-07-20 07:14:35pm
2165,3,2020-07-20 07:14:55pm
2157,2,2020-07-20 07:15:01pm
2298,2,2020-07-20 07:15:54pm
2298,2,2020-07-20 07:16:05pm
3027,2,2020-07-20 07:16:09pm
3027,2,2020-07-20 07:16:25pm
3027,1,2020-07-20 07:16:42pm
3027,1,2020-07-20 07:16:51pm
3027,6,2020-07-20 07:17:05pm
3027,6,2020-07-20 07:17:08pm
2326,2,2020-07-20 07:17:27pm
5144,2,2020-07-20 07:17:48pm
3050,2,2020-07-20 07:17:51pm
2564,2,2020-07-20 07:19:00pm
2564,2,2020-07-20 07:19:28pm
2600,2,2020-07-20 07:19:40pm
1957,1,2020-07-20 07:19:42pm
2600,2,2020-07-20 07:19:43pm
2600,1,2020-07-20 07:19:47pm
3291,2,2020-07-20 07:21:05pm
2600,2,2020-07-20 07:21:33pm
2070,1,2020-07-20 07:22:02pm
2895,2,2020-07-20 07:23:45pm
5110,1,2020-07-20 07:23:45pm
5118,2,2020-07-20 07:23:48pm
2895,2,2020-07-20 07:23:52pm
5110,2,2020-07-20 07:24:04pm
2427,2,2020-07-20 07:25:33pm
2427,2,2020-07-20 07:25:56pm
3676,2,2020-07-20 07:26:06pm
3676,2,2020-07-20 07:26:15pm
3676,2,2020-07-20 07:26:25pm
3676,2,2020-07-20 07:26:31pm
3676,2,2020-07-20 07:26:43pm
3676,2,2020-07-20 07:27:48pm
3676,2,2020-07-20 07:27:56pm
3676,2,2020-07-20 07:28:00pm
3676,2,2020-07-20 07:28:03pm
3676,1,2020-07-20 07:28:07pm
3676,1,2020-07-20 07:28:10pm
3183,1,2020-07-20 07:28:11pm
3676,2,2020-07-20 07:28:30pm
3676,2,2020-07-20 07:28:32pm
3676,2,2020-07-20 07:28:45pm
3676,2,2020-07-20 07:29:06pm
3676,2,2020-07-20 07:29:09pm
3676,2,2020-07-20 07:29:11pm
3676,2,2020-07-20 07:29:15pm
3676,2,2020-07-20 07:29:19pm
3676,1,2020-07-20 07:29:51pm
3693,2,2020-07-20 07:29:54pm
3676,1,2020-07-20 07:29:54pm
3693,2,2020-07-20 07:30:51pm
3693,2,2020-07-20 07:31:04pm
2373,2,2020-07-20 07:31:23pm
5132,2,2020-07-20 07:31:41pm
2415,2,2020-07-20 07:32:23pm
3676,2,2020-07-20 07:32:36pm
3254,1,2020-07-20 07:32:57pm
3039,2,2020-07-20 07:33:51pm
2798,1,2020-07-20 07:34:54pm
9047,2,2020-07-20 07:35:02pm
2111,2,2020-07-20 07:35:10pm
9050,1,2020-07-20 07:35:10pm
2798,2,2020-07-20 07:35:30pm
3183,1,2020-07-20 07:35:48pm
5132,1,2020-07-20 07:35:55pm
5032,2,2020-07-20 07:36:32pm
2975,1,2020-07-20 07:37:06pm
2975,1,2020-07-20 07:37:35pm
2975,2,2020-07-20 07:37:47pm
2879,2,2020-07-20 07:38:48pm
3433,1,2020-07-20 07:40:57pm
2468,1,2020-07-20 07:41:00pm
2468,1,2020-07-20 07:41:01pm
3433,2,2020-07-20 07:41:09pm
2468,1,2020-07-20 07:41:11pm
2468,2,2020-07-20 07:41:16pm
2589,1,2020-07-20 07:41:40pm
2468,2,2020-07-20 07:41:45pm
2589,2,2020-07-20 07:41:50pm
2468,1,2020-07-20 07:42:04pm
2589,1,2020-07-20 07:42:05pm
2658,2,2020-07-20 07:42:06pm
2468,2,2020-07-20 07:42:08pm
3037,2,2020-07-20 07:42:15pm
3256,2,2020-07-20 07:42:21pm
2589,2,2020-07-20 07:42:27pm
3256,2,2020-07-20 07:42:29pm
3256,2,2020-07-20 07:42:45pm
2468,2,2020-07-20 07:42:46pm
3256,2,2020-07-20 07:42:52pm
3256,2,2020-07-20 07:42:57pm
2974,1,2020-07-20 07:43:28pm
9038,1,2020-07-20 07:44:39pm
2904,1,2020-07-20 07:44:58pm
3404,1,2020-07-20 07:45:03pm
2055,3,2020-07-20 07:45:43pm
2047,2,2020-07-20 07:45:48pm
2047,2,2020-07-20 07:45:53pm
3202,2,2020-07-20 07:47:33pm
3656,2,2020-07-20 07:48:15pm
2904,1,2020-07-20 07:49:20pm
 5085,1,2020-07-20 07:50:04pm
 5085,2,2020-07-20 07:50:08pm
2111,2,2020-07-20 07:50:25pm
2111,1,2020-07-20 07:50:36pm
2110,1,2020-07-20 07:50:40pm
2119,1,2020-07-20 07:50:52pm
2111,1,2020-07-20 07:51:04pm
2119,2,2020-07-20 07:51:09pm
2111,1,2020-07-20 07:51:15pm
2110,1,2020-07-20 07:51:19pm
2288,2,2020-07-20 07:51:21pm
2110,2,2020-07-20 07:51:25pm
2111,2,2020-07-20 07:51:34pm
2936,2,2020-07-20 07:52:33pm
2936,2,2020-07-20 07:52:39pm
2936,2,2020-07-20 07:52:44pm
2389,2,2020-07-20 07:53:19pm
2628,2,2020-07-20 07:54:21pm
9035,1,2020-07-20 07:55:01pm
9035,2,2020-07-20 07:55:08pm
9035,2,2020-07-20 07:55:09pm
9035,2,2020-07-20 07:55:17pm
5080,2,2020-07-20 07:56:09pm
2821,2,2020-07-20 07:58:42pm
5032,2,2020-07-20 07:58:59pm
9035,1,2020-07-20 08:00:05pm
5048,2,2020-07-20 08:00:44pm
3318,2,2020-07-20 08:01:02pm
3254,1,2020-07-20 08:01:15pm
2366,2,2020-07-20 08:01:15pm
5012,2,2020-07-20 08:01:30pm
5012,2,2020-07-20 08:02:42pm
5132,1,2020-07-20 08:02:53pm
3611,1,2020-07-20 08:02:58pm
2047,2,2020-07-20 08:03:05pm
2468,2,2020-07-20 08:03:47pm
2468,2,2020-07-20 08:03:52pm
2348,2,2020-07-20 08:04:37pm
9017,2,2020-07-20 08:04:52pm
3611,2,2020-07-20 08:05:28pm
3611,2,2020-07-20 08:05:31pm
3611,2,2020-07-20 08:05:32pm
3611,1,2020-07-20 08:06:16pm
3611,1,2020-07-20 08:06:17pm
3060,1,2020-07-20 08:07:06pm
2920,2,2020-07-20 08:07:50pm
2600,2,2020-07-20 08:09:53pm
2679,2,2020-07-20 08:10:57pm
9004,2,2020-07-20 08:11:48pm
9004,2,2020-07-20 08:11:59pm
3594,2,2020-07-20 08:12:58pm
2932,1,2020-07-20 08:13:02pm
3611,2,2020-07-20 08:13:10pm
9048,1,2020-07-20 08:13:35pm
5010,2,2020-07-20 08:15:06pm
5006,2,2020-07-20 08:15:52pm
2957,2,2020-07-20 08:16:06pm
2957,2,2020-07-20 08:16:21pm
9014,1,2020-07-20 08:16:23pm
2957,2,2020-07-20 08:16:26pm
2082,2,2020-07-20 08:16:30pm
2082,2,2020-07-20 08:16:36pm
9014,1,2020-07-20 08:16:41pm
2082,1,2020-07-20 08:16:44pm
1955,2,2020-07-20 08:16:44pm
9014,2,2020-07-20 08:16:51pm
9014,1,2020-07-20 08:17:01pm
2468,2,2020-07-20 08:17:17pm
2468,2,2020-07-20 08:17:21pm
2957,2,2020-07-20 08:17:23pm
1955,2,2020-07-20 08:17:34pm
2957,1,2020-07-20 08:17:34pm
2,2,2020-07-20 08:17:53pm
2218,2,2020-07-20 08:18:09pm
2142,2,2020-07-20 08:19:15pm
3404,1,2020-07-20 08:19:27pm
9014,2,2020-07-20 08:20:38pm
3611,2,2020-07-20 08:20:51pm
5123,2,2020-07-20 08:23:03pm
5141,2,2020-07-20 08:23:20pm
2584,2,2020-07-20 08:23:45pm
5113,1,2020-07-20 08:24:24pm
5113,2,2020-07-20 08:24:52pm
2050,1,2020-07-20 08:26:49pm
2049,1,2020-07-20 08:26:53pm
2049,2,2020-07-20 08:27:05pm
2082,1,2020-07-20 08:27:24pm
3094,2,2020-07-20 08:29:06pm
3239,1,2020-07-20 08:29:10pm
3153,2,2020-07-20 08:30:33pm
3153,2,2020-07-20 08:30:51pm
3153,2,2020-07-20 08:30:59pm
3153,2,2020-07-20 08:31:04pm
3636,1,2020-07-20 08:32:10pm
9065,2,2020-07-20 08:32:22pm
5012,2,2020-07-20 08:32:36pm
9065,2,2020-07-20 08:33:15pm
1024,2,2020-07-20 08:33:21pm
1024,1,2020-07-20 08:33:26pm
9064,1,2020-07-20 08:33:53pm
2082,2,2020-07-20 08:33:58pm
2591,2,2020-07-20 08:34:00pm
9064,2,2020-07-20 08:34:03pm
2591,2,2020-07-20 08:34:07pm
9063,2,2020-07-20 08:34:11pm
2591,2,2020-07-20 08:34:14pm
9063,2,2020-07-20 08:34:15pm
9063,2,2020-07-20 08:34:17pm
9063,1,2020-07-20 08:34:19pm
9063,2,2020-07-20 08:34:33pm
9065,2,2020-07-20 08:34:42pm
2533,2,2020-07-20 08:35:12pm
2319,2,2020-07-20 08:38:12pm
2666,1,2020-07-20 08:39:23pm
2666,1,2020-07-20 08:39:26pm
2666,1,2020-07-20 08:39:38pm
2839,2,2020-07-20 08:40:03pm
 5085,1,2020-07-20 08:41:05pm
3656,2,2020-07-20 08:41:28pm
3656,2,2020-07-20 08:41:41pm
9014,1,2020-07-20 08:44:30pm
9014,1,2020-07-20 08:44:34pm
2055,2,2020-07-20 08:44:36pm
2055,2,2020-07-20 08:44:50pm
2055,1,2020-07-20 08:45:00pm
9039,2,2020-07-20 08:46:40pm
2439,2,2020-07-20 08:47:03pm
9039,2,2020-07-20 08:47:04pm
9093,2,2020-07-20 08:47:12pm
3603,2,2020-07-20 08:47:27pm
3603,2,2020-07-20 08:47:35pm
9039,1,2020-07-20 08:47:52pm
9039,2,2020-07-20 08:48:00pm
2402,2,2020-07-20 08:48:07pm
2402,3,2020-07-20 08:48:26pm
2495,1,2020-07-20 08:49:11pm
2090,2,2020-07-20 08:50:58pm
3603,2,2020-07-20 08:51:30pm
3603,2,2020-07-20 08:52:00pm
2027,2,2020-07-20 08:52:11pm
2648,2,2020-07-20 08:52:15pm
5044,1,2020-07-20 08:53:08pm
5044,2,2020-07-20 08:53:18pm
2468,2,2020-07-20 08:53:18pm
2476,2,2020-07-20 08:53:56pm
2476,2,2020-07-20 08:54:02pm
2895,2,2020-07-20 08:54:03pm
2895,2,2020-07-20 08:54:22pm
2679,1,2020-07-20 08:55:00pm
2679,2,2020-07-20 08:55:08pm
2679,2,2020-07-20 08:55:21pm
2224,1,2020-07-20 08:55:42pm
1988,2,2020-07-20 08:56:42pm
9014,2,2020-07-20 08:56:44pm
9014,2,2020-07-20 08:56:58pm
2982,2,2020-07-20 08:57:12pm
2533,2,2020-07-20 08:57:16pm
5113,1,2020-07-20 08:57:33pm
2982,1,2020-07-20 08:57:38pm
2719,2,2020-07-20 08:57:44pm
2719,2,2020-07-20 08:58:04pm
2666,2,2020-07-20 08:58:07pm
9014,1,2020-07-20 08:59:11pm
2791,2,2020-07-20 08:59:24pm
2791,2,2020-07-20 08:59:44pm
2648,2,2020-07-20 09:00:07pm
2648,2,2020-07-20 09:00:09pm
2648,3,2020-07-20 09:00:18pm
2600,2,2020-07-20 09:00:26pm
2600,1,2020-07-20 09:00:33pm
2916,2,2020-07-20 09:00:41pm
2916,2,2020-07-20 09:00:48pm
2600,2,2020-07-20 09:00:51pm
2288,2,2020-07-20 09:01:45pm
5047,2,2020-07-20 09:02:19pm
1959,1,2020-07-20 09:02:26pm
1959,2,2020-07-20 09:02:29pm
1959,2,2020-07-20 09:02:58pm
2047,2,2020-07-20 09:03:14pm
2047,1,2020-07-20 09:04:24pm
2047,2,2020-07-20 09:04:51pm
2047,2,2020-07-20 09:05:48pm
5123,2,2020-07-20 09:08:48pm
3611,2,2020-07-20 09:08:49pm
3611,2,2020-07-20 09:08:59pm
3611,2,2020-07-20 09:09:08pm
3611,2,2020-07-20 09:09:48pm
2411,2,2020-07-20 09:09:52pm
3611,2,2020-07-20 09:09:52pm
5076,2,2020-07-20 09:10:14pm
5084,1,2020-07-20 09:12:53pm
5084,2,2020-07-20 09:12:58pm
5084,2,2020-07-20 09:13:11pm
5084,1,2020-07-20 09:13:27pm
2428,2,2020-07-20 09:15:10pm
5118,1,2020-07-20 09:17:31pm
5118,2,2020-07-20 09:17:36pm
2468,2,2020-07-20 09:17:36pm
2468,2,2020-07-20 09:17:48pm
2468,2,2020-07-20 09:17:54pm
5060,2,2020-07-20 09:20:26pm
5060,2,2020-07-20 09:21:03pm
5123,2,2020-07-20 09:21:54pm
9014,2,2020-07-20 09:22:56pm
9014,2,2020-07-20 09:23:05pm
9014,1,2020-07-20 09:23:47pm
9014,1,2020-07-20 09:24:11pm
5045,1,2020-07-20 09:24:14pm
5045,2,2020-07-20 09:24:18pm
5122,1,2020-07-20 09:24:24pm
5122,1,2020-07-20 09:24:28pm
5045,2,2020-07-20 09:24:39pm
2058,1,2020-07-20 09:24:57pm
2058,2,2020-07-20 09:25:04pm
2058,2,2020-07-20 09:26:48pm
3603,2,2020-07-20 09:27:19pm
9014,1,2020-07-20 09:28:05pm
5011,1,2020-07-20 09:29:50pm
2762,2,2020-07-20 09:29:54pm
5011,2,2020-07-20 09:29:56pm
2773,2,2020-07-20 09:32:31pm
2773,2,2020-07-20 09:33:28pm
2600,2,2020-07-20 09:33:41pm
2998,2,2020-07-20 09:34:21pm
9041,1,2020-07-20 09:34:28pm
2027,1,2020-07-20 09:35:01pm
2773,2,2020-07-20 09:35:29pm
9053,1,2020-07-20 09:35:42pm
9053,2,2020-07-20 09:35:53pm
9053,1,2020-07-20 09:35:57pm
5123,2,2020-07-20 09:36:10pm
2998,2,2020-07-20 09:37:35pm
5044,2,2020-07-20 09:37:36pm
2058,1,2020-07-20 09:38:39pm
2058,2,2020-07-20 09:38:50pm
9041,1,2020-07-20 09:40:57pm
3611,2,2020-07-20 09:41:14pm
3611,1,2020-07-20 09:41:58pm
3611,2,2020-07-20 09:42:09pm
2773,2,2020-07-20 09:42:24pm
5032,1,2020-07-20 09:42:53pm
5032,2,2020-07-20 09:42:57pm
9041,2,2020-07-20 09:42:58pm
2632,2,2020-07-20 09:42:59pm
9041,2,2020-07-20 09:43:02pm
9041,2,2020-07-20 09:43:06pm
9041,1,2020-07-20 09:43:14pm
2632,2,2020-07-20 09:43:44pm
2165,2,2020-07-20 09:45:08pm
5036,1,2020-07-20 09:45:15pm
2224,1,2020-07-20 09:47:06pm
2224,1,2020-07-20 09:47:16pm
5123,2,2020-07-20 09:47:36pm
5037,2,2020-07-20 09:48:25pm
9007,1,2020-07-20 09:48:51pm
9007,2,2020-07-20 09:48:56pm
2059,2,2020-07-20 09:49:09pm
3508,3,2020-07-20 09:49:36pm
3508,2,2020-07-20 09:49:44pm
3508,2,2020-07-20 09:49:49pm
3508,2,2020-07-20 09:49:59pm
9041,2,2020-07-20 09:50:50pm
9041,2,2020-07-20 09:50:55pm
2684,1,2020-07-20 09:52:51pm
2684,1,2020-07-20 09:52:56pm
2684,1,2020-07-20 09:52:58pm
2684,1,2020-07-20 09:52:59pm
9017,2,2020-07-20 09:53:44pm
9017,2,2020-07-20 09:53:52pm
2995,1,2020-07-20 09:54:48pm
2995,2,2020-07-20 09:54:50pm
2995,2,2020-07-20 09:54:59pm
5123,2,2020-07-20 09:55:47pm
9014,1,2020-07-20 09:57:06pm
9014,2,2020-07-20 09:57:11pm
3433,2,2020-07-20 09:57:49pm
1999,1,2020-07-20 09:58:27pm
1999,2,2020-07-20 09:58:39pm
2995,1,2020-07-20 09:59:40pm
9039,2,2020-07-20 09:59:48pm
9039,2,2020-07-20 09:59:52pm
9039,2,2020-07-20 10:00:47pm
9041,1,2020-07-20 10:02:26pm
9041,1,2020-07-20 10:02:33pm
9041,1,2020-07-20 10:02:48pm
2600,1,2020-07-20 10:02:49pm
2600,1,2020-07-20 10:03:05pm
2600,2,2020-07-20 10:03:15pm
2600,3,2020-07-20 10:03:23pm
5060,2,2020-07-20 10:04:08pm
3252,1,2020-07-20 10:05:05pm
9041,1,2020-07-20 10:05:24pm
3252,2,2020-07-20 10:05:29pm
9041,1,2020-07-20 10:05:31pm
5120,2,2020-07-20 10:05:53pm
5120,2,2020-07-20 10:06:04pm
2083,1,2020-07-20 10:07:13pm
3261,2,2020-07-20 10:07:18pm
2083,2,2020-07-20 10:07:28pm
2083,2,2020-07-20 10:07:34pm
266,1,2020-07-20 10:07:47pm
2666,1,2020-07-20 10:07:51pm
2666,1,2020-07-20 10:07:53pm
3433,2,2020-07-20 10:08:06pm
3009,1,2020-07-20 10:08:44pm
3009,1,2020-07-20 10:08:52pm
3674,2,2020-07-20 10:10:30pm
9041,1,2020-07-20 10:11:59pm
9014,1,2020-07-20 10:13:27pm
9017,2,2020-07-20 10:13:43pm
2614,2,2020-07-20 10:14:05pm
2927,1,2020-07-20 10:14:17pm
2927,1,2020-07-20 10:14:20pm
2196,2,2020-07-20 10:15:29pm
2196,2,2020-07-20 10:15:36pm
2196,2,2020-07-20 10:15:44pm
2196,2,2020-07-20 10:15:46pm
2196,2,2020-07-20 10:15:50pm
2196,2,2020-07-20 10:15:58pm
2196,2,2020-07-20 10:16:02pm
9041,1,2020-07-20 10:16:12pm
9041,5,2020-07-20 10:16:16pm
9041,5,2020-07-20 10:16:22pm
9041,2,2020-07-20 10:16:25pm
9039,1,2020-07-20 10:17:05pm
9039,2,2020-07-20 10:17:16pm
5058,1,2020-07-20 10:19:38pm
3508,2,2020-07-20 10:20:03pm
5058,2,2020-07-20 10:20:05pm
5058,1,2020-07-20 10:20:12pm
2402,3,2020-07-20 10:21:19pm
3636,1,2020-07-20 10:21:21pm
2402,2,2020-07-20 10:21:25pm
3636,1,2020-07-20 10:21:27pm
2402,2,2020-07-20 10:21:39pm
2982,1,2020-07-20 10:21:48pm
5076,2,2020-07-20 10:22:58pm
2058,2,2020-07-20 10:23:54pm
2058,2,2020-07-20 10:23:59pm
2058,2,2020-07-20 10:24:09pm
2058,2,2020-07-20 10:24:12pm
9063,1,2020-07-20 10:24:14pm
2058,1,2020-07-20 10:24:21pm
2058,2,2020-07-20 10:24:28pm
2058,2,2020-07-20 10:24:56pm
5124,2,2020-07-20 10:26:39pm
2403,2,2020-07-20 10:27:01pm
2027,1,2020-07-20 10:27:12pm
2027,2,2020-07-20 10:27:20pm
2456,2,2020-07-20 10:27:54pm
2027,1,2020-07-20 10:28:27pm
2027,2,2020-07-20 10:28:46pm
2027,2,2020-07-20 10:28:55pm
2679,2,2020-07-20 10:29:41pm
2593,1,2020-07-20 10:30:26pm
2478,1,2020-07-20 10:31:30pm
2478,2,2020-07-20 10:31:37pm
2529,2,2020-07-20 10:32:18pm
2529,1,2020-07-20 10:32:29pm
5039,2,2020-07-20 10:32:49pm
3416,2,2020-07-20 10:32:59pm
3261,1,2020-07-20 10:32:59pm
5039,2,2020-07-20 10:33:19pm
3416,2,2020-07-20 10:33:32pm
5058,2,2020-07-20 10:34:29pm
5058,3,2020-07-20 10:34:37pm
5058,2,2020-07-20 10:34:44pm
2679,2,2020-07-20 10:34:59pm
2679,2,2020-07-20 10:35:36pm
2679,2,2020-07-20 10:35:43pm
9014,1,2020-07-20 10:36:12pm
9014,2,2020-07-20 10:36:21pm
3508,2,2020-07-20 10:36:54pm
3636,1,2020-07-20 10:37:34pm
5036,1,2020-07-20 10:37:46pm
9041,2,2020-07-20 10:37:53pm
9041,2,2020-07-20 10:37:59pm
3046,1,2020-07-20 10:40:27pm
2773,2,2020-07-20 10:40:57pm
2082,2,2020-07-20 10:42:07pm
2082,1,2020-07-20 10:42:17pm
5118,1,2020-07-20 10:42:27pm
5090,2,2020-07-20 10:43:53pm
5090,2,2020-07-20 10:44:03pm
3252,2,2020-07-20 10:44:04pm
3000,2,2020-07-20 10:44:10pm
5118,2,2020-07-20 10:44:11pm
2558,2,2020-07-20 10:44:32pm
2558,2,2020-07-20 10:44:40pm
2558,1,2020-07-20 10:44:52pm
2558,3,2020-07-20 10:44:59pm
2027,1,2020-07-20 10:45:13pm
2489,2,2020-07-20 10:45:24pm
2558,2,2020-07-20 10:47:41pm
5039,2,2020-07-20 10:50:13pm
2533,2,2020-07-20 10:50:54pm
2785,1,2020-07-20 10:52:43pm
2785,2,2020-07-20 10:52:47pm
2558,2,2020-07-20 10:52:53pm
3318,2,2020-07-20 10:53:09pm
2476,2,2020-07-20 10:53:28pm
2476,2,2020-07-20 10:54:21pm
5034,1,2020-07-20 10:54:32pm
5034,2,2020-07-20 10:54:37pm
2011,2,2020-07-20 10:55:08pm
3318,2,2020-07-20 10:55:21pm
5119,2,2020-07-20 10:55:34pm
5119,2,2020-07-20 10:55:44pm
5119,2,2020-07-20 10:55:51pm
5119,2,2020-07-20 10:56:11pm
9039,2,2020-07-20 10:56:27pm
9019,2,2020-07-20 10:57:42pm
5024,1,2020-07-20 10:58:01pm
5024,2,2020-07-20 10:58:10pm
2558,2,2020-07-20 10:59:21pm
5058,2,2020-07-20 11:02:43pm
6904,2,2020-07-20 11:03:23pm
2581,1,2020-07-20 11:06:16pm
5024,2,2020-07-20 11:06:28pm
2558,2,2020-07-20 11:06:35pm
3611,2,2020-07-20 11:06:59pm
5036,1,2020-07-20 11:08:37pm
9014,2,2020-07-20 11:11:36pm
9014,2,2020-07-20 11:11:43pm
9014,2,2020-07-20 11:12:59pm
2476,2,2020-07-20 11:14:16pm
3053,2,2020-07-20 11:14:27pm
3053,2,2020-07-20 11:14:33pm
3053,1,2020-07-20 11:14:42pm
3053,1,2020-07-20 11:14:47pm
3053,2,2020-07-20 11:15:01pm
2533,2,2020-07-20 11:15:05pm
1959,2,2020-07-20 11:15:22pm
2058,1,2020-07-20 11:16:47pm
2058,1,2020-07-20 11:16:55pm
5126,1,2020-07-20 11:18:20pm
5126,2,2020-07-20 11:18:38pm
2736,1,2020-07-20 11:18:51pm
2736,1,2020-07-20 11:19:01pm
2533,2,2020-07-20 11:20:22pm
2489,2,2020-07-20 11:20:25pm
9065,2,2020-07-20 11:21:00pm
5022,2,2020-07-20 11:21:28pm
5036,1,2020-07-20 11:21:32pm
5036,2,2020-07-20 11:21:36pm
5036,2,2020-07-20 11:21:40pm
5036,2,2020-07-20 11:21:49pm
2558,2,2020-07-20 11:21:54pm
2558,2,2020-07-20 11:21:58pm
5058,2,2020-07-20 11:22:04pm
2058,1,2020-07-20 11:22:30pm
2058,1,2020-07-20 11:22:34pm
5123,2,2020-07-20 11:24:44pm
5054,2,2020-07-20 11:25:58pm
2736,1,2020-07-20 11:26:19pm
3050,2,2020-07-20 11:28:01pm
2022,2,2020-07-20 11:28:01pm
2787,1,2020-07-20 11:29:29pm
2787,2,2020-07-20 11:29:35pm
2787,2,2020-07-20 11:29:46pm
2787,2,2020-07-20 11:29:51pm
2787,2,2020-07-20 11:30:00pm
2787,1,2020-07-20 11:30:59pm
5087,2,2020-07-20 11:31:44pm
9035,2,2020-07-20 11:32:26pm
9035,2,2020-07-20 11:32:41pm
5009,2,2020-07-20 11:32:56pm
9005,2,2020-07-20 11:33:00pm
5009,2,2020-07-20 11:33:22pm
3611,2,2020-07-20 11:33:33pm
5022,2,2020-07-20 11:33:44pm
2736,1,2020-07-20 11:34:30pm
5118,2,2020-07-20 11:35:46pm
9035,1,2020-07-20 11:37:09pm
3290,2,2020-07-20 11:37:16pm
2687,2,2020-07-20 11:37:21pm
9035,2,2020-07-20 11:37:41pm
9035,2,2020-07-20 11:37:41pm
9035,2,2020-07-20 11:37:41pm
9033,1,2020-07-20 11:38:30pm
9033,2,2020-07-20 11:38:35pm
2489,2,2020-07-20 11:38:53pm
2489,1,2020-07-20 11:39:10pm
2058,1,2020-07-20 11:40:02pm
5111,2,2020-07-20 11:40:05pm
2489,2,2020-07-20 11:41:17pm
3318,2,2020-07-20 11:41:28pm
2558,2,2020-07-20 11:41:29pm
2558,2,2020-07-20 11:41:32pm
2348,2,2020-07-20 11:41:36pm
3318,2,2020-07-20 11:41:39pm
3252,2,2020-07-20 11:41:45pm
2982,2,2020-07-20 11:41:50pm
3252,3,2020-07-20 11:41:52pm
2411,2,2020-07-20 11:43:05pm
2576,2,2020-07-20 11:43:20pm
5123,2,2020-07-20 11:43:41pm
2058,1,2020-07-20 11:44:10pm
2558,2,2020-07-20 11:46:31pm
3050,2,2020-07-20 11:46:33pm
2558,2,2020-07-20 11:46:36pm
2666,1,2020-07-20 11:46:36pm
2975,2,2020-07-20 11:47:13pm
5090,2,2020-07-20 11:47:32pm
2863,2,2020-07-20 11:47:39pm
2348,1,2020-07-20 11:47:51pm
2348,2,2020-07-20 11:48:12pm
2864,2,2020-07-20 11:48:40pm
2348,2,2020-07-20 11:48:56pm
3676,1,2020-07-20 11:49:06pm
3676,2,2020-07-20 11:49:09pm
9017,2,2020-07-20 11:49:14pm
3676,2,2020-07-20 11:49:15pm
3676,3,2020-07-20 11:49:20pm
2326,2,2020-07-20 11:49:56pm
2326,2,2020-07-20 11:49:59pm
2348,2,2020-07-20 11:50:55pm
2348,1,2020-07-20 11:51:20pm
2348,3,2020-07-20 11:51:34pm
2348,2,2020-07-20 11:51:48pm
5032,2,2020-07-20 11:52:01pm
5045,2,2020-07-20 11:52:27pm
9035,1,2020-07-20 11:52:56pm
9035,2,2020-07-20 11:53:02pm
3676,2,2020-07-20 11:53:08pm
3333,1,2020-07-20 11:54:14pm
3676,1,2020-07-20 11:54:31pm
3676,4,2020-07-20 11:54:44pm
3676,4,2020-07-20 11:54:50pm
9025,1,2020-07-20 11:55:22pm
9025,2,2020-07-20 11:55:29pm
9025,2,2020-07-20 11:55:42pm
2319,2,2020-07-20 11:56:35pm
